id,order_id,created_at,_sku,name,price,quantity,title,variant_title,total_discount,fulfillable_quantity,fulfillment_status,gift_card,grams,product_exists,product_id,_inventory,requires_shipping,sku,tax_lines,taxable,variant_id,variant_inventory_management,vendor,estimated_ship_date,_inventory_source,test,total_tax,financial_status,cancelled_at,order_discount_amount,country,state,city,zip_code,orders_count
385015401,217902801,2014-01-04 01:11:20,,Dracula - 18x24 / B&W / Poster,24.00,1,Dracula,18x24 / B&W / Poster,0.00,0,fulfilled,False,227,True,112800000,,True,dracula_18x24_bw,[],True,,,Litographs,,,False,0.00,paid,,0,United States,New York,New York,10002,1
384942741,217861713,2014-01-03 22:45:25,,The Republic - 18x24 / Original Colors / Poster,24.00,1,The Republic,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,107529614,,True,plato_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Oregon,Baker City,97814,1
384924561,217851481,2014-01-03 22:12:24,,Siddhartha - S / Unisex / Original Colors,34.00,1,Siddhartha,S / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151545009,,True,siddhartha_tee_unisex_s_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Washington,Bellingham,98229,1
384910609,217843393,2014-01-03 21:48:38,,Alice's Adventures in Wonderland - M / Women / Original Colors,34.00,1,Alice's Adventures in Wonderland,M / Women / Original Colors,0.00,0,fulfilled,False,150,True,151523315,,True,alice_tee_women_m_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Arizona,Goodyear,85395,1
384900105,217837785,2014-01-03 21:33:28,,The Torah - L / Unisex / Fireplace,34.00,1,The Torah,L / Unisex / Fireplace,0.00,0,fulfilled,False,150,True,151550565,,True,torah_tee_unisex_l_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Waukegan,60085,2
384895505,217835361,2014-01-03 21:27:06,,The Strange Case of Dr. Jekyll and Mr. Hyde - M / Women / B&W,34.00,1,The Strange Case of Dr. Jekyll and Mr. Hyde,M / Women / B&W,0.00,0,fulfilled,False,150,True,151549949,,True,jekyll_tee_women_m_bw,[],False,,,Litographs,,,False,0.00,paid,,0,Netherlands,Zuid-Holland,Rotterdam,3037BA,1
384848181,217808077,2014-01-03 20:11:49,,The Importance of Being Earnest - L / Unisex / Sage,34.00,1,The Importance of Being Earnest,L / Unisex / Sage,0.00,0,fulfilled,False,150,True,151547827,,True,earnest_tee_unisex_l_color4,[],False,,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,"Clinton, NJ ",08809,1
384847049,217807353,2014-01-03 20:09:52,,Moby Dick - M / Women / Original Colors,34.00,1,Moby Dick,M / Women / Original Colors,0.00,0,fulfilled,False,150,True,151525831,,True,moby_tee_women_m_color,[],False,,,Litographs,,,False,0.00,paid,,0,Spain,Zaragoza,Zaragoza,50003,1
384847053,217807353,2014-01-03 20:09:52,,The Works of Edgar Allan Poe - M / Women / B&W,34.00,1,The Works of Edgar Allan Poe,M / Women / B&W,0.00,0,fulfilled,False,150,False,,,True,poe_tee_women_m_bw,[],False,,,Litographs,,,False,0.00,paid,,0,Spain,Zaragoza,Zaragoza,50003,1
384841113,217803609,2014-01-03 19:59:59,,Les Miserables - Color,29.00,1,Les Miserables,Color,0.00,0,fulfilled,False,454,True,151525679,,True,lesmis_tote_color,"[{'title': 'State Tax', 'price': '1.81', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '1.81', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.81', 'currency_code': 'USD'}}}]",True,,,Litographs,,,False,1.81,paid,,0,United States,Massachusetts,Plymouth,02360,1
384830489,217797593,2014-01-03 19:43:40,,The Phantom of the Opera - L / Unisex / B&W,34.00,1,The Phantom of the Opera,L / Unisex / B&W,0.00,0,fulfilled,False,150,True,151548955,,True,phantom_tee_unisex_l_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Maine,Brooklin,04616,1
384824241,217794093,2014-01-03 19:34:25,,Walden - M / Unisex / Original Colors,34.00,1,Walden,M / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151551587,,True,walden_tee_unisex_m_color,[],False,,,Litographs,,,False,0.00,paid,,3.40,United States,New York,New York,10016,2
384820465,217791937,2014-01-03 19:28:46,,Moby Dick - L / Unisex / Original Colors,34.00,1,Moby Dick,L / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151525831,,True,moby_tee_unisex_l_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,New York,Ithaca,14850,1
384809505,217785473,2014-01-03 19:12:14,,Opticks - L / Unisex / Original Colors,34.00,1,Opticks,L / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151526071,,True,newton_tee_unisex_l_color,"[{'title': 'State Tax', 'price': '0.00', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '0.00', 'currency_code': 'USD'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'USD'}}}]",False,,,Litographs,,,False,0.00,paid,,34.00,United States,Massachusetts,Brookline,02445,1
384806261,217783665,2014-01-03 19:07:23,,Alice's Adventures in Wonderland - Color,29.00,1,Alice's Adventures in Wonderland,Color,0.00,0,fulfilled,False,454,True,151523355,,True,alice_tote_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Colorado,Evans,80620,1
384792789,217775757,2014-01-03 18:45:50,,The Great Gatsby - M / Unisex / Fireplace,34.00,1,The Great Gatsby,M / Unisex / Fireplace,0.00,0,fulfilled,False,150,True,151547435,,True,gatsby_tee_unisex_m_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Minnesota,Minneapolis,55404,1
384781641,217769489,2014-01-03 18:28:37,,The Torah - 24x36 / Original Colors / Poster,29.00,1,The Torah,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,123331528,,True,torah_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Kansas,Overland park,66207,1
384777829,217767357,2014-01-03 18:23:02,,The Wind in the Willows - Color,29.00,1,The Wind in the Willows,Color,0.00,0,fulfilled,False,454,True,151552807,,True,wind_tote_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Delaware,Bear,19701,1
384775737,217766129,2014-01-03 18:19:37,,Gift Certificate - 1 T-shirt,36.99,1,Gift Certificate,1 T-shirt,0.00,0,fulfilled,True,0,False,,,False,,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Michigan,Berrien Center,49102,1
384775153,217765777,2014-01-03 18:18:34,,The Phantom of the Opera - 18x24 / Original Colors / Poster,24.00,1,The Phantom of the Opera,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,130570719,,True,phantom_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Kansas,Fairway,66205,2
384769541,217762581,2014-01-03 18:09:42,,Hamlet - 18x24 / Blues / Poster,24.00,1,Hamlet,18x24 / Blues / Poster,0.00,0,fulfilled,False,227,True,138271501,,True,hamlet_18x24_color1,[],True,,,Litographs,,,False,0.00,paid,,4.80,United Kingdom,Cheshire,Stockport,SK4 4EW,1
384769545,217762581,2014-01-03 18:09:42,,Poems by T.S. Eliot - 18x24 / Original Colors / Poster,24.00,1,Poems by T.S. Eliot,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,132034453,,True,eliot_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,4.80,United Kingdom,Cheshire,Stockport,SK4 4EW,1
384757317,217755613,2014-01-03 17:50:35,,War and Peace - XL / Unisex / Fireplace,34.00,1,War and Peace,XL / Unisex / Fireplace,0.00,0,fulfilled,False,150,True,151551613,,True,warpeace_tee_unisex_xl_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Missouri,Fulton,65251,1
384750341,217751573,2014-01-03 17:39:05,,Pride and Prejudice - M / Unisex / Blues,34.00,1,Pride and Prejudice,M / Unisex / Blues,0.00,0,fulfilled,False,150,True,151544279,,True,pride_tee_unisex_m_color1,[],False,,,Litographs,,,False,0.00,paid,,0,United Kingdom,Tyrone,Dungannon,BT716BJ,1
384718353,217733301,2014-01-03 16:49:20,,Great Expectations - 18x24 / Sage / Poster,24.00,1,Great Expectations,18x24 / Sage / Poster,0.00,0,fulfilled,False,227,True,124344996,,True,expectations_18x24_color4,[],True,,,Litographs,,,False,0.00,paid,,0,United States,California,Oceanside,92058,6
384715129,217731301,2014-01-03 16:43:20,,Peter Pan - 24x36 / Original Colors / Poster,29.00,1,Peter Pan,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,89994983,,True,peter_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,2.90,United States,New York,Syracuse,13219,1
384708621,217727437,2014-01-03 16:32:03,,Alice's Adventures in Wonderland - M / Women / Blues,34.00,1,Alice's Adventures in Wonderland,M / Women / Blues,0.00,0,fulfilled,False,150,True,151523315,,True,alice_tee_women_m_color1,[],False,,,Litographs,,,False,0.00,paid,,0,United States,New York,staten island,10304,1
384706973,217726521,2014-01-03 16:29:20,,Gift Certificate - 1 T-shirt,36.99,1,Gift Certificate,1 T-shirt,0.00,0,fulfilled,True,0,False,,,False,,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Virginia,Sterling,20165,1
384671293,217705689,2014-01-03 15:23:41,,Pride and Prejudice - S / Women / Fireplace,34.00,1,Pride and Prejudice,S / Women / Fireplace,0.00,0,fulfilled,False,150,True,151544279,,True,pride_tee_women_s_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Kentucky,Ft. Campbell,42223,3
384643877,217689845,2014-01-03 14:23:48,,Aesop's Fables - 18x24 / Sage / Poster,24.00,1,Aesop's Fables,18x24 / Sage / Poster,0.00,0,fulfilled,False,227,True,111474082,,True,aesop_18x24_color4,"[{'title': 'State Tax', 'price': '1.50', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '1.50', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.50', 'currency_code': 'USD'}}}]",True,,,Litographs,,,False,3.00,paid,,0,United States,Hawaii,Honolulu,96818,5
384643881,217689845,2014-01-03 14:23:48,,The Metamorphosis - 18x24 / Fireplace / Poster,24.00,1,The Metamorphosis,18x24 / Fireplace / Poster,0.00,0,fulfilled,False,227,True,110202868,,True,kafka_18x24_color3,"[{'title': 'State Tax', 'price': '1.50', 'rate': 0.0625, 'price_set': {'shop_money': {'amount': '1.50', 'currency_code': 'USD'}, 'presentment_money': {'amount': '1.50', 'currency_code': 'USD'}}}]",True,,,Litographs,,,False,3.00,paid,,0,United States,Hawaii,Honolulu,96818,5
384628637,217681249,2014-01-03 13:44:10,,Les Miserables - 24x36 / B&W / Poster,29.00,2,Les Miserables,24x36 / B&W / Poster,0.00,0,fulfilled,False,454,True,95625046,,True,lesmis_24x36_bw,[],True,,,Litographs,,,False,0.00,paid,,0,United Kingdom,Berkshire,Windsor,SL3 9DX,1
384610957,217670921,2014-01-03 12:42:28,,Pride and Prejudice - 18x24 / Fireplace / Poster,24.00,1,Pride and Prejudice,18x24 / Fireplace / Poster,0.00,0,fulfilled,False,227,True,95629840,,True,pride_18x24_color3,[],True,,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,New Brunswick,08901,1
384537921,217630813,2014-01-03 07:04:21,,Romeo and Juliet - XL / Women / Sage,34.00,1,Romeo and Juliet,XL / Women / Sage,0.00,0,fulfilled,False,150,True,151544773,,True,romeo_tee_women_xl_color4,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Berwyn,60402,1
384529221,217626285,2014-01-03 06:32:24,,The Adventures of Sherlock Holmes - L / Women / Harvest,34.00,1,The Adventures of Sherlock Holmes,L / Women / Harvest,0.00,0,fulfilled,False,150,True,151545355,,True,sherlock_tee_women_l_color2,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Georgia,Decatur,30030,3
384529225,217626285,2014-01-03 06:32:24,,Heart of Darkness - Color,29.00,1,Heart of Darkness,Color,0.00,0,fulfilled,False,454,True,151525071,,True,darkness_tote_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Georgia,Decatur,30030,3
384522897,217622953,2014-01-03 06:10:38,,Alice's Adventures in Wonderland - XL / Unisex / B&W,34.00,1,Alice's Adventures in Wonderland,XL / Unisex / B&W,0.00,0,fulfilled,False,150,True,151523315,,True,alice_tee_unisex_xl_bw,[],False,,,Litographs,,,False,0.00,paid,,0,Canada,Saskatchewan,Estevan,S4A 0L8,1
384522901,217622953,2014-01-03 06:10:38,,The Strange Case of Dr. Jekyll and Mr. Hyde - XL / Unisex / B&W,34.00,1,The Strange Case of Dr. Jekyll and Mr. Hyde,XL / Unisex / B&W,0.00,0,fulfilled,False,150,True,151549949,,True,jekyll_tee_unisex_xl_bw,[],False,,,Litographs,,,False,0.00,paid,,0,Canada,Saskatchewan,Estevan,S4A 0L8,1
384484553,217601765,2014-01-03 04:25:29,,The Divine Comedy - 24x36 / Original Colors / Canvas,175.00,1,The Divine Comedy,24x36 / Original Colors / Canvas,0.00,0,fulfilled,False,3178,True,134174577,,True,divine_24x36_color_canvas,[],True,,,Litographs,,,False,0.00,paid,,0,United States,New Jersey,Jersey City,07305,1
384459909,217588577,2014-01-03 03:36:18,,The Call of the Wild - M / Women / B&W,34.00,1,The Call of the Wild,M / Women / B&W,0.00,0,fulfilled,False,150,False,,,True,call_tee_women_m_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Chicago,60645,1
384458121,217587601,2014-01-03 03:32:52,,Heart of Darkness - 18x24 / Original Colors / Poster,24.00,1,Heart of Darkness,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,111867780,,True,darkness_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,New York,White Plains,10606,1
384449937,217583017,2014-01-03 03:16:34,,The Adventures of Sherlock Holmes - XL / Unisex / B&W,34.00,1,The Adventures of Sherlock Holmes,XL / Unisex / B&W,0.00,0,fulfilled,False,150,True,151545355,,True,sherlock_tee_unisex_xl_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Mattoon,61938,1
384449941,217583017,2014-01-03 03:16:34,,The Adventures of Sherlock Holmes - 24x36 / Original Colors / Poster,29.00,1,The Adventures of Sherlock Holmes,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,106537784,,True,sherlock_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Mattoon,61938,1
384430029,217571905,2014-01-03 02:37:51,,A Little Princess - L / Women / B&W,34.00,1,A Little Princess,L / Women / B&W,0.00,0,fulfilled,False,150,True,151522799,,True,princess_tee_women_l_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Colorado,Greeley,80634,1
384425193,217569229,2014-01-03 02:28:31,,The Canterbury Tales - 2XL / Unisex / Original Colors,34.00,1,The Canterbury Tales,2XL / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151546875,,True,canterbury_tee_unisex_2xl_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Ohio,Zanesville,43701,1
384416785,217564481,2014-01-03 02:12:04,,Les Miserables - L / Unisex / Original Colors,34.00,1,Les Miserables,L / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151525637,,True,lesmis_tee_unisex_l_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,South Carolina,Hartsville,29550,1
384412805,217562157,2014-01-03 02:04:20,,Dubliners - 24x36 / Original Colors / Poster,29.00,1,Dubliners,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,128649811,,True,dubliners_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,10.00,United States,Indiana,Greenwood,46142,4
384412117,217561757,2014-01-03 02:03:14,,Persuasion - 18x24 / B&W / Poster,24.00,1,Persuasion,18x24 / B&W / Poster,0.00,0,fulfilled,False,227,True,127810792,,True,persuasion_18x24_bw,[],True,,,Litographs,,,False,0.00,paid,,4.80,United States,Pennsylvania,West Chester,19382,1
384412121,217561757,2014-01-03 02:03:14,,The Notebooks of Leonardo Da Vinci - 18x24 / B&W / Poster,24.00,1,The Notebooks of Leonardo Da Vinci,18x24 / B&W / Poster,0.00,0,fulfilled,False,227,True,94563018,,True,davinci_18x24_bw,[],True,,,Litographs,,,False,0.00,paid,,4.80,United States,Pennsylvania,West Chester,19382,1
384410453,217560785,2014-01-03 02:00:21,,Alice's Adventures in Wonderland - 18x24 / Original Colors / Poster,24.00,1,Alice's Adventures in Wonderland,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,174678461,,True,wonderland_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Florida,Ocala,34471,2
384401713,217555797,2014-01-03 01:42:59,,Frankenstein - M / Unisex / B&W,34.00,1,Frankenstein,M / Unisex / B&W,0.00,0,fulfilled,False,150,False,,,True,monster_tee_unisex_m_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Louisiana,LA,70734,2
384397581,217553665,2014-01-03 01:35:20,,The Great Gatsby - M / Unisex / Original Colors,34.00,1,The Great Gatsby,M / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151547435,,True,gatsby_tee_unisex_m_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,North Carolina,Raleigh,27613,1
384364157,217534433,2014-01-03 00:28:35,,Siddhartha - 18x24 / Fireplace / Poster,24.00,1,Siddhartha,18x24 / Fireplace / Poster,0.00,0,fulfilled,False,227,True,107144240,,True,siddhartha_18x24_color3,[],True,,,Litographs,,,False,0.00,paid,,2.40,United States,Michigan,Livonia,48152,1
384360693,217532505,2014-01-03 00:22:05,,The Wonderful Wizard of Oz - S / Women / Original Colors,34.00,1,The Wonderful Wizard of Oz,S / Women / Original Colors,0.00,0,fulfilled,False,150,True,151551245,,True,oz_tee_women_s_color,[],False,,,Litographs,,,False,0.00,paid,,0,Ireland,Dublin,Dublin,D15,1
384356785,217530125,2014-01-03 00:14:08,,The Kama Sutra - S / Unisex / Original Colors,34.00,1,The Kama Sutra,S / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151548087,,True,kamasutra_tee_unisex_s_color,[],False,,,Litographs,,,False,0.00,paid,,0,Australia,Western Australia,East Victoria Park,6101,1
384349053,217525889,2014-01-03 00:00:21,,White Fang - L / Unisex / B&W,34.00,1,White Fang,L / Unisex / B&W,0.00,0,fulfilled,False,150,True,151551645,,True,fang_tee_unisex_l_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Connecticut,Hebron,06248,1
384346097,217524129,2014-01-02 23:54:36,,On the Origin of Species - XL / Unisex / B&W,34.00,1,On the Origin of Species,XL / Unisex / B&W,0.00,0,fulfilled,False,150,True,151526001,,True,darwin_tee_unisex_xl_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United Kingdom,England,Derby,De1 3en,1
384345585,217523765,2014-01-02 23:53:19,,Alice's Adventures in Wonderland - S / Unisex / Original Colors,34.00,1,Alice's Adventures in Wonderland,S / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151523315,,True,alice_tee_unisex_s_color,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Florida,Crawfordville,32327,1
384313693,217505853,2014-01-02 22:54:58,,Hamlet - M / Unisex / Original Colors,34.00,1,Hamlet,M / Unisex / Original Colors,0.00,0,fulfilled,False,150,True,151524867,,True,hamlet_tee_unisex_m_color,[],False,,,Litographs,,,False,0.00,paid,,0,Australia,New South Wales,North Epping,2121,1
384313697,217505853,2014-01-02 22:54:58,,Wuthering Heights - Color,29.00,1,Wuthering Heights,Color,0.00,0,fulfilled,False,454,True,151553759,,True,wuthering_tote_color,[],True,,,Litographs,,,False,0.00,paid,,0,Australia,New South Wales,North Epping,2121,1
384303889,217500597,2014-01-02 22:39:07,,Notes from Underground - L / Unisex / B&W,34.00,1,Notes from Underground,L / Unisex / B&W,0.00,0,fulfilled,False,150,True,151525889,,True,underground_tee_unisex_l_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,Texas,Hurst,76053,2
384278617,217486421,2014-01-02 21:58:41,,The Tempest - 24x36 / Original Colors / Poster,29.00,1,The Tempest,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,147334673,,True,tempest_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Texas,Waco,76706,1
384276421,217485057,2014-01-02 21:55:13,,Tess of the D'urbervilles - 24x36 / B&W / Poster,29.00,1,Tess of the D'urbervilles,24x36 / B&W / Poster,0.00,0,fulfilled,False,454,True,136084331,,True,tess_24x36_bw,[],True,,,Litographs,,,False,0.00,paid,,0,United States,Illinois,Lena,61048,1
384269965,217481277,2014-01-02 21:45:00,,Tarzan of the Apes - S / Unisex / Fireplace,34.00,1,Tarzan of the Apes,S / Unisex / Fireplace,0.00,0,fulfilled,False,150,True,151545139,,True,tarzan_tee_unisex_s_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United States,California,el sobrante,94803,2
384266761,217479405,2014-01-02 21:39:52,,The Picture of Dorian Gray - 24x36 / B&W / Poster,29.00,1,The Picture of Dorian Gray,24x36 / B&W / Poster,0.00,0,fulfilled,False,454,True,114398310,,True,dorian_24x36_bw,[],True,,,Litographs,,,False,0.00,paid,,2.90,Canada,Ontario,Toronto,M6G 2K8,1
384263733,217477589,2014-01-02 21:34:47,,Opticks - 24x36 / Sage / Poster,29.00,1,Opticks,24x36 / Sage / Poster,0.00,0,fulfilled,False,454,True,108408060,,True,newton_24x36_color4,[],True,,,Litographs,,,False,0.00,paid,,8.70,United States,Georgia,Atlanta,30318,1
384263741,217477589,2014-01-02 21:34:47,,Opticks - 24x36 / Original Colors / Poster,29.00,1,Opticks,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,108408060,,True,newton_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,8.70,United States,Georgia,Atlanta,30318,1
384263749,217477589,2014-01-02 21:34:47,,Opticks - 24x36 / Blues / Poster,29.00,1,Opticks,24x36 / Blues / Poster,0.00,0,fulfilled,False,454,True,108408060,,True,newton_24x36_color1,[],True,,,Litographs,,,False,0.00,paid,,8.70,United States,Georgia,Atlanta,30318,1
384263365,217477337,2014-01-02 21:34:13,,Moby Dick - S / Women / Original Colors,34.00,1,Moby Dick,S / Women / Original Colors,0.00,0,fulfilled,False,150,True,151525831,,True,moby_tee_women_s_color,[],False,,,Litographs,,,False,0.00,paid,,34.00,United States,Nebraska,Omaha,68132,1
384239997,217464153,2014-01-02 20:59:48,,The Iliad - 18x24 / Original Colors / Poster,24.00,1,The Iliad,18x24 / Original Colors / Poster,0.00,0,fulfilled,False,227,True,95656840,,True,iliad_18x24_color,[],True,,,Litographs,,,False,0.00,paid,,0,United States,California,Stanford,94309,1
384238257,217463241,2014-01-02 20:57:36,,The Island of Dr. Moreau - 18x24 / Fireplace / Poster,24.00,1,The Island of Dr. Moreau,18x24 / Fireplace / Poster,0.00,0,fulfilled,False,227,True,89994981,,True,island_18x24_color3,[],True,,,Litographs,,,False,0.00,paid,,0,United Kingdom,Bristol,Clifton,BS8 2EW,1
384211989,217448357,2014-01-02 20:17:23,,Paradise Lost - 24x36 / Original Colors / Poster,29.00,1,Paradise Lost,24x36 / Original Colors / Poster,0.00,0,fulfilled,False,454,True,125984000,,True,milton_24x36_color,[],True,,,Litographs,,,False,0.00,paid,,29.00,United States,New York,Brooklyn,11217,1
384189373,217435637,2014-01-02 19:42:12,,Jane Eyre - M / Women / B&W,34.00,1,Jane Eyre,M / Women / B&W,0.00,0,fulfilled,False,150,True,151525139,,True,eyre_tee_women_m_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,California,Los Angeles,90036,1
384175625,217427533,2014-01-02 19:19:59,,A Tale of Two Cities - XL / Unisex / B&W,34.00,1,A Tale of Two Cities,XL / Unisex / B&W,0.00,0,fulfilled,False,150,True,151522933,,True,twocities_tee_unisex_xl_bw,[],False,,,Litographs,,,False,0.00,paid,,0,United States,California,San Francisco,94107,1
384143893,217408961,2014-01-02 18:28:07,,The Art of War - M / Unisex / Fireplace,34.00,1,The Art of War,M / Unisex / Fireplace,0.00,0,fulfilled,False,150,True,151546323,,True,war_tee_unisex_m_color3,[],False,,,Litographs,,,False,0.00,paid,,0,United Kingdom,West Yorkshire,Leeds,ls279lz,1
